날짜,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2023/10/19,"237,000",2,"-3,500","238,500","244,000","236,000","148,123","35,427,368,752","5,203,103,214,000","21,954,022"
2023/10/18,"240,500",1,"8,500","232,500","246,500","232,500","221,926","53,574,333,000","5,279,942,291,000","21,954,022"
2023/10/17,"232,000",1,"8,000","227,000","235,000","226,000","93,703","21,769,577,500","5,093,333,104,000","21,954,022"
2023/10/16,"224,000",2,"-1,500","223,500","225,000","221,500","56,386","12,593,718,000","4,917,700,928,000","21,954,022"
2023/10/13,"225,500",2,"-3,000","225,500","230,500","224,000","51,627","11,678,290,500","4,950,631,961,000","21,954,022"
2023/10/12,"228,500",1,"1,000","229,500","232,000","227,500","93,314","21,403,809,500","5,016,494,027,000","21,954,022"
2023/10/11,"227,500",1,"9,000","222,000","231,500","222,000","103,510","23,601,854,000","4,994,540,005,000","21,954,022"
2023/10/10,"218,500",1,"4,500","218,000","225,000","217,000","108,595","23,947,429,500","4,796,953,807,000","21,954,022"
2023/10/06,"214,000",1,"1,000","213,000","217,000","212,500","46,991","10,105,986,500","4,698,160,708,000","21,954,022"
2023/10/05,"213,000",1,500,"214,500","218,000","212,500","64,349","13,822,292,000","4,676,206,686,000","21,954,022"
2023/10/04,"212,500",2,"-10,000","218,500","220,000","212,500","176,499","38,017,980,000","4,665,229,675,000","21,954,022"
2023/09/27,"222,500",2,"-2,000","220,000","227,000","220,000","113,396","25,217,642,000","4,884,769,895,000","21,954,022"
2023/09/26,"224,500",2,"-4,500","227,000","230,000","224,000","90,464","20,391,964,111","4,928,677,939,000","21,954,022"
2023/09/25,"229,000",2,"-1,500","228,000","235,000","227,000","78,742","18,120,232,000","5,027,471,038,000","21,954,022"
2023/09/22,"230,500",2,"-6,000","233,500","234,000","226,500","86,931","20,054,351,500","5,060,402,071,000","21,954,022"
2023/09/21,"236,500",2,"-11,500","246,500","247,000","236,500","103,291","24,872,096,834","5,192,126,203,000","21,954,022"
2023/09/20,"248,000",2,"-1,000","247,500","250,500","247,500","49,957","12,421,734,000","5,444,597,456,000","21,954,022"
2023/09/19,"249,000",2,"-1,000","250,000","251,500","247,000","53,855","13,394,418,500","5,466,551,478,000","21,954,022"
2023/09/18,"250,000",2,"-2,500","252,000","255,000","250,000","57,503","14,467,780,620","5,488,505,500,000","21,954,022"
2023/09/15,"252,500",1,"2,000","250,000","253,000","249,500","92,141","23,202,172,000","5,543,390,555,000","21,954,022"
2023/09/14,"250,500",1,"7,000","243,500","253,500","243,000","153,905","38,411,123,000","5,499,482,511,000","21,954,022"
2023/09/13,"243,500",2,"-4,000","247,000","248,000","241,500","73,013","17,778,486,000","5,345,804,357,000","21,954,022"
2023/09/12,"247,500",1,"1,000","247,500","251,000","246,500","84,411","20,947,002,500","5,433,620,445,000","21,954,022"
2023/09/11,"246,500",1,"2,000","245,000","248,500","243,500","56,910","14,011,535,000","5,411,666,423,000","21,954,022"
2023/09/08,"244,500",2,"-3,000","247,500","248,000","241,000","112,150","27,322,456,500","5,367,758,379,000","21,954,022"
2023/09/07,"247,500",2,"-1,000","247,000","250,500","246,000","57,226","14,170,643,000","5,433,620,445,000","21,954,022"
2023/09/06,"248,500",2,"-2,500","251,000","251,500","247,000","72,261","17,938,115,500","5,455,574,467,000","21,954,022"
2023/09/05,"251,000",2,"-3,000","252,500","255,000","251,000","44,914","11,319,430,500","5,510,459,522,000","21,954,022"
2023/09/04,"254,000",1,500,"253,000","254,500","250,000","50,214","12,662,045,000","5,576,321,588,000","21,954,022"
2023/09/01,"253,500",1,"2,000","250,000","257,000","249,500","65,286","16,599,770,500","5,565,344,577,000","21,954,022"
2023/08/31,"251,500",2,"-3,500","254,000","255,500","250,500","102,604","25,866,438,500","5,521,436,533,000","21,954,022"
2023/08/30,"255,000",1,"1,000","256,000","259,000","254,500","60,798","15,571,956,000","5,598,275,610,000","21,954,022"
2023/08/29,"254,000",1,"2,000","252,500","257,000","252,500","60,099","15,294,803,500","5,576,321,588,000","21,954,022"
2023/08/28,"252,000",1,"5,000","250,000","254,000","249,500","54,222","13,652,397,000","5,532,413,544,000","21,954,022"
2023/08/25,"247,000",2,"-5,500","248,000","252,000","245,500","117,381","29,069,891,500","5,422,643,434,000","21,954,022"
2023/08/24,"252,500",1,"6,500","247,500","255,500","246,500","137,803","34,743,892,500","5,543,390,555,000","21,954,022"
2023/08/23,"246,000",2,"-10,500","253,000","254,000","245,000","199,794","49,425,003,816","5,400,689,412,000","21,954,022"
2023/08/22,"256,500",3,0,"256,500","262,000","255,000","85,116","21,975,812,500","5,631,206,643,000","21,954,022"
2023/08/21,"256,500",1,"6,500","248,500","261,500","246,500","139,953","35,977,267,500","5,631,206,643,000","21,954,022"
2023/08/18,"250,000",2,"-3,000","247,500","260,000","242,500","231,155","57,717,340,000","5,488,505,500,000","21,954,022"
2023/08/17,"253,000",2,"-4,000","254,500","256,000","251,500","114,909","29,082,517,500","5,554,367,566,000","21,954,022"
2023/08/16,"257,000",2,"-5,500","259,500","262,000","256,500","109,513","28,332,056,500","5,642,183,654,000","21,954,022"
2023/08/14,"262,500",2,"-1,000","262,500","266,000","260,000","71,712","18,841,897,000","5,762,930,775,000","21,954,022"
2023/08/11,"263,500",1,"2,000","261,500","267,500","259,000","203,724","53,757,711,500","5,784,884,797,000","21,954,022"
2023/08/10,"261,500",2,"-1,000","260,000","266,000","252,500","270,810","70,559,319,000","5,740,976,753,000","21,954,022"
2023/08/09,"262,500",2,"-16,000","274,500","277,500","261,000","350,159","93,519,944,500","5,762,930,775,000","21,954,022"
2023/08/08,"278,500",2,"-3,000","283,000","285,000","276,500","75,996","21,201,684,000","6,114,195,127,000","21,954,022"
2023/08/07,"281,500",1,"6,000","273,000","285,000","270,500","115,923","32,593,247,500","6,180,057,193,000","21,954,022"
2023/08/04,"275,500",1,"1,500","274,500","279,500","273,500","68,528","18,884,429,500","6,048,333,061,000","21,954,022"
2023/08/03,"274,000",2,"-4,000","276,500","279,000","272,000","107,472","29,424,551,378","6,015,402,028,000","21,954,022"
2023/08/02,"278,000",2,"-4,000","279,500","281,000","276,000","64,742","18,000,215,500","6,103,218,116,000","21,954,022"
2023/08/01,"282,000",1,"5,500","274,000","282,500","273,000","99,581","27,877,716,500","6,191,034,204,000","21,954,022"
2023/07/31,"276,500",1,"3,500","274,500","279,000","271,500","152,195","41,914,754,500","6,070,287,083,000","21,954,022"
2023/07/28,"273,000",1,"1,500","268,000","275,000","267,000","105,838","28,825,298,000","5,993,448,006,000","21,954,022"
2023/07/27,"271,500",1,"11,000","259,000","273,500","259,000","178,301","48,067,067,770","5,960,516,973,000","21,954,022"
2023/07/26,"260,500",2,"-9,000","268,000","268,500","255,000","227,144","58,947,565,500","5,719,022,731,000","21,954,022"
2023/07/25,"269,500",2,"-6,500","276,000","277,000","269,000","112,665","30,573,919,000","5,916,608,929,000","21,954,022"
2023/07/24,"276,000",2,"-9,000","285,000","285,000","275,500","109,381","30,348,271,500","6,059,310,072,000","21,954,022"
2023/07/21,"285,000",3,0,"282,500","286,000","280,000","67,646","19,164,324,500","6,256,896,270,000","21,954,022"
2023/07/20,"285,000",2,"-2,500","286,500","293,000","285,000","91,807","26,453,809,000","6,256,896,270,000","21,954,022"
2023/07/19,"287,500",1,"3,000","285,000","291,000","283,500","96,925","27,869,962,000","6,311,781,325,000","21,954,022"
2023/07/18,"284,500",2,"-6,500","291,000","291,500","283,000","114,562","32,695,235,500","6,245,919,259,000","21,954,022"
2023/07/17,"291,000",2,"-3,500","291,500","293,500","287,000","75,297","21,819,108,000","6,388,620,402,000","21,954,022"
2023/07/14,"294,500",1,"3,000","291,500","294,500","289,500","78,443","22,924,982,000","6,465,459,479,000","21,954,022"
2023/07/13,"291,500",1,"5,500","288,500","296,000","288,500","150,106","43,917,740,000","6,399,597,413,000","21,954,022"
2023/07/12,"286,000",1,500,"287,000","287,500","279,500","116,417","33,107,376,000","6,278,850,292,000","21,954,022"
2023/07/11,"285,500",1,"4,500","282,500","287,000","281,500","101,099","28,707,210,500","6,267,873,281,000","21,954,022"
2023/07/10,"281,000",1,"1,500","279,500","287,500","278,500","109,740","31,057,201,000","6,169,080,182,000","21,954,022"
2023/07/07,"279,500",2,"-8,000","284,500","286,500","279,000","152,637","42,995,727,000","6,136,149,149,000","21,954,022"
2023/07/06,"287,500",2,"-6,500","291,500","295,000","285,500","152,808","44,216,716,500","6,311,781,325,000","21,954,022"
2023/07/05,"294,000",3,0,"294,000","301,500","293,000","87,384","25,814,359,000","6,454,482,468,000","21,954,022"
2023/07/04,"294,000",2,"-3,500","298,000","300,000","292,500","83,120","24,500,898,000","6,454,482,468,000","21,954,022"
2023/07/03,"297,500",1,"2,500","295,000","302,000","295,000","99,389","29,709,883,000","6,531,321,545,000","21,954,022"
2023/06/30,"295,000",1,"1,500","293,500","295,500","286,500","105,372","30,801,454,500","6,476,436,490,000","21,954,022"
2023/06/29,"293,500",2,"-5,000","298,500","301,000","293,500","78,211","23,119,226,000","6,443,505,457,000","21,954,022"
2023/06/28,"298,500",2,"-1,000","301,000","301,500","295,500","74,233","22,139,845,000","6,553,275,567,000","21,954,022"
2023/06/27,"299,500",2,-500,"299,000","303,000","297,000","78,729","23,625,244,500","6,575,229,589,000","21,954,022"
2023/06/26,"300,000",2,"-1,500","301,000","304,000","298,500","82,576","24,812,962,500","6,586,206,600,000","21,954,022"
2023/06/23,"301,500",2,"-1,500","303,500","304,500","298,000","103,810","31,202,332,000","6,619,137,633,000","21,954,022"
2023/06/22,"303,000",1,"1,500","301,000","307,000","301,000","74,379","22,575,630,500","6,652,068,666,000","21,954,022"
2023/06/21,"301,500",2,"-7,000","309,000","313,500","301,000","122,923","37,433,554,000","6,619,137,633,000","21,954,022"
2023/06/20,"308,500",1,"6,500","299,000","311,500","299,000","142,168","43,710,481,500","6,772,815,787,000","21,954,022"
2023/06/19,"302,000",2,-500,"301,500","305,000","300,000","93,767","28,294,256,500","6,630,114,644,000","21,954,022"
2023/06/16,"302,500",2,"-6,500","309,000","310,000","302,000","219,560","66,772,604,500","6,641,091,655,000","21,954,022"
2023/06/15,"309,000",1,"1,000","309,000","312,000","306,000","130,445","40,221,094,360","6,783,792,798,000","21,954,022"
2023/06/14,"308,000",2,"-4,500","313,000","313,500","306,500","140,976","43,496,588,500","6,761,838,776,000","21,954,022"
2023/06/13,"312,500",1,"3,500","312,000","317,500","311,000","141,397","44,342,171,000","6,860,631,875,000","21,954,022"
2023/06/12,"309,000",2,"-6,000","315,000","318,000","308,000","167,559","52,213,728,250","6,783,792,798,000","21,954,022"
2023/06/09,"315,000",1,"4,000","313,500","318,500","311,500","183,416","57,613,998,000","6,915,516,930,000","21,954,022"
2023/06/08,"311,000",2,"-4,000","316,000","316,500","309,500","247,450","77,192,487,500","6,827,700,842,000","21,954,022"
2023/06/07,"315,000",2,"-5,000","321,000","323,500","315,000","199,238","63,554,294,000","6,915,516,930,000","21,954,022"
2023/06/05,"320,000",1,500,"321,500","322,000","318,000","104,551","33,471,199,000","7,025,287,040,000","21,954,022"
2023/06/02,"319,500",2,"-1,500","322,500","325,500","319,000","160,514","51,627,566,500","7,014,310,029,000","21,954,022"
2023/06/01,"321,000",3,0,"323,000","326,500","320,000","177,303","57,113,324,000","7,047,241,062,000","21,954,022"
2023/05/31,"321,000",2,"-2,500","317,000","324,000","313,000","647,107","207,452,345,000","7,047,241,062,000","21,954,022"
2023/05/30,"323,500",2,"-10,000","334,000","335,000","320,500","408,771","132,658,275,500","7,102,126,117,000","21,954,022"
2023/05/26,"333,500",2,"-24,500","357,000","359,000","331,500","464,475","157,325,267,500","7,321,666,337,000","21,954,022"
2023/05/25,"358,000",2,"-24,000","362,000","375,000","357,000","278,650","101,076,940,500","7,859,539,876,000","21,954,022"
2023/05/24,"382,000",2,"-6,500","385,500","385,500","377,500","96,886","36,945,524,000","8,386,436,404,000","21,954,022"
2023/05/23,"388,500",1,500,"384,500","390,000","382,000","69,855","27,059,863,500","8,529,137,547,000","21,954,022"
2023/05/22,"388,000",1,"13,000","380,000","393,000","378,500","131,707","51,061,064,500","8,518,160,536,000","21,954,022"
2023/05/19,"375,000",1,"4,000","371,000","377,500","371,000","70,622","26,470,739,000","8,232,758,250,000","21,954,022"
2023/05/18,"371,000",1,"4,500","367,500","371,000","364,000","69,131","25,432,507,000","8,144,942,162,000","21,954,022"
2023/05/17,"366,500",2,-500,"365,000","369,000","362,000","62,731","22,992,869,000","8,046,149,063,000","21,954,022"
2023/05/16,"367,000",1,"2,000","368,500","373,000","365,500","65,232","24,043,900,500","8,057,126,074,000","21,954,022"
2023/05/15,"365,000",2,"-14,500","372,500","376,000","364,500","112,687","41,514,033,500","8,013,218,030,000","21,954,022"
2023/05/12,"379,500",1,"7,000","376,000","382,000","372,500","97,359","36,850,401,000","8,331,551,349,000","21,954,022"
2023/05/11,"372,500",2,"-14,500","383,500","388,000","372,500","138,162","52,202,084,500","8,177,873,195,000","21,954,022"
2023/05/10,"387,000",2,"-7,000","404,500","404,500","377,000","248,005","96,572,908,000","8,496,206,514,000","21,954,022"
2023/05/09,"394,000",2,"-1,500","394,000","398,000","387,000","101,013","39,754,492,000","8,649,884,668,000","21,954,022"
2023/05/08,"395,500",1,"8,000","388,000","400,000","384,500","124,323","49,236,421,000","8,682,815,701,000","21,954,022"
2023/05/04,"387,500",2,"-5,000","386,000","394,000","379,000","119,381","46,292,573,500","8,507,183,525,000","21,954,022"
2023/05/03,"392,500",1,"4,500","384,000","398,000","383,500","103,050","40,367,022,500","8,616,953,635,000","21,954,022"
2023/05/02,"388,000",1,"11,000","374,500","390,000","372,000","121,504","46,861,989,000","8,518,160,536,000","21,954,022"
2023/04/28,"377,000",1,"14,000","363,500","381,500","362,000","113,844","42,753,925,500","8,276,666,294,000","21,954,022"
2023/04/27,"363,000",2,"-4,500","365,000","367,500","361,000","48,629","17,673,905,000","7,969,309,986,000","21,954,022"
2023/04/26,"367,500",1,"11,500","353,000","372,000","352,500","94,701","34,768,012,000","8,068,103,085,000","21,954,022"
2023/04/25,"356,000",2,"-7,500","362,000","366,000","355,500","61,714","22,170,795,000","7,815,631,832,000","21,954,022"
2023/04/24,"363,500",2,"-3,500","365,500","370,000","362,500","41,960","15,321,066,000","7,980,286,997,000","21,954,022"
2023/04/21,"367,000",2,"-4,500","369,500","371,000","366,000","71,258","26,201,474,500","8,057,126,074,000","21,954,022"
2023/04/20,"371,500",2,"-2,500","374,500","380,000","369,000","77,805","28,932,880,000","8,155,919,173,000","21,954,022"
2023/04/19,"374,000",2,"-3,000","375,500","378,500","372,500","75,985","28,523,786,000","8,210,804,228,000","21,954,022"
2023/04/18,"377,000",3,0,"383,000","388,000","371,000","135,340","51,072,799,500","8,276,666,294,000","21,954,022"
2023/04/17,"377,000",2,"-3,000","380,500","381,000","370,000","96,352","36,073,320,000","8,276,666,294,000","21,954,022"
2023/04/14,"380,000",1,"5,500","377,000","381,500","373,000","114,690","43,450,686,500","8,342,528,360,000","21,954,022"
2023/04/13,"374,500",1,"3,500","367,000","377,500","367,000","96,608","36,044,750,500","8,221,781,239,000","21,954,022"
2023/04/12,"371,000",1,"2,500","368,500","371,500","363,500","92,738","34,120,034,500","8,144,942,162,000","21,954,022"
2023/04/11,"368,500",2,"-3,000","370,000","372,500","363,000","104,639","38,532,078,500","8,090,057,107,000","21,954,022"
2023/04/10,"371,500",1,"1,500","370,500","377,000","369,000","66,521","24,822,693,000","8,155,919,173,000","21,954,022"
2023/04/07,"370,000",2,"-8,500","378,500","382,000","370,000","112,951","42,213,192,000","8,122,988,140,000","21,954,022"
2023/04/06,"378,500",2,"-2,500","378,000","385,000","377,000","84,115","31,968,219,000","8,309,597,327,000","21,954,022"
2023/04/05,"381,000",2,"-4,500","384,500","388,000","381,000","83,629","32,036,622,000","8,364,482,382,000","21,954,022"
2023/04/04,"385,500",1,"15,000","371,500","386,000","371,500","110,313","41,904,455,000","8,463,275,481,000","21,954,022"
2023/04/03,"370,500",2,"-1,000","374,500","377,500","370,000","58,662","21,890,277,000","8,133,965,151,000","21,954,022"
2023/03/31,"371,500",3,0,"373,500","374,000","366,000","94,059","34,733,244,000","8,155,919,173,000","21,954,022"
2023/03/30,"371,500",1,500,"371,000","376,000","370,000","72,852","27,178,877,500","8,155,919,173,000","21,954,022"
2023/03/29,"371,000",2,"-1,500","372,000","375,000","365,500","102,447","37,817,864,500","8,144,942,162,000","21,954,022"
2023/03/28,"372,500",1,500,"372,500","374,000","367,500","91,557","34,000,941,500","8,177,873,195,000","21,954,022"
2023/03/27,"372,000",2,"-6,000","379,000","380,500","371,500","70,585","26,344,037,500","8,166,896,184,000","21,954,022"
2023/03/24,"378,000",2,"-2,000","381,500","382,000","372,000","89,631","33,728,681,000","8,298,620,316,000","21,954,022"
2023/03/23,"380,000",2,"-8,500","383,000","385,000","379,000","82,408","31,407,717,000","8,342,528,360,000","21,954,022"
2023/03/22,"388,500",1,"9,000","385,500","390,500","383,500","100,697","38,979,446,000","8,529,137,547,000","21,954,022"
2023/03/21,"379,500",1,"3,000","384,500","390,500","378,500","106,709","41,011,776,500","8,331,551,349,000","21,954,022"
2023/03/20,"376,500",2,"-7,000","383,000","391,500","376,000","114,836","43,645,979,000","8,265,689,283,000","21,954,022"
2023/03/17,"383,500",1,"11,000","377,500","383,500","373,500","121,667","46,340,685,250","8,419,367,437,000","21,954,022"
2023/03/16,"372,500",2,"-8,000","374,500","377,000","366,500","160,198","59,528,619,500","8,177,873,195,000","21,954,022"
2023/03/15,"380,500",2,"-8,500","393,500","395,000","377,500","130,406","49,943,371,000","8,353,505,371,000","21,954,022"
2023/03/14,"389,000",2,"-7,500","391,000","398,000","387,500","100,594","39,361,011,000","8,540,114,558,000","21,954,022"
2023/03/13,"396,500",1,500,"399,500","400,000","390,500","89,461","35,467,580,000","8,704,769,723,000","21,954,022"
2023/03/10,"396,000",2,"-9,000","396,000","399,000","391,000","107,496","42,489,144,000","8,693,792,712,000","21,954,022"
2023/03/09,"405,000",2,"-5,500","414,000","418,000","404,000","123,220","50,243,294,500","8,891,378,910,000","21,954,022"
2023/03/08,"410,500",2,"-9,500","416,000","420,000","410,000","124,863","51,536,445,500","9,012,126,031,000","21,954,022"
2023/03/07,"420,000",2,"-14,500","431,500","431,500","419,000","136,350","57,714,822,500","9,220,689,240,000","21,954,022"
2023/03/06,"434,500",1,"12,000","428,500","444,000","428,000","151,453","65,916,101,500","9,539,022,559,000","21,954,022"
2023/03/03,"422,500",2,"-10,000","436,500","440,000","422,500","97,813","41,891,339,000","9,275,574,295,000","21,954,022"
2023/03/02,"432,500",2,"-2,000","434,500","436,000","424,000","113,539","48,815,462,000","9,495,114,515,000","21,954,022"
2023/02/28,"434,500",1,"3,500","432,000","443,000","431,000","97,752","42,760,735,500","9,539,022,559,000","21,954,022"
2023/02/27,"431,000",2,"-7,500","434,000","437,000","428,500","69,326","29,963,587,500","9,462,183,482,000","21,954,022"
2023/02/24,"438,500",2,"-14,000","451,000","451,500","437,000","96,751","42,722,238,500","9,626,838,647,000","21,954,022"
2023/02/23,"452,500",1,"12,500","454,000","464,500","452,000","201,836","92,462,847,500","9,934,194,955,000","21,954,022"
2023/02/22,"440,000",2,"-5,000","439,500","442,500","435,500","99,058","43,517,607,500","9,659,769,680,000","21,954,022"
2023/02/21,"445,000",1,"11,500","433,500","447,000","433,500","171,187","75,911,963,000","9,769,539,790,000","21,954,022"
2023/02/20,"433,500",1,"20,000","415,500","436,000","411,500","148,392","63,644,416,500","9,517,068,537,000","21,954,022"
2023/02/17,"413,500",3,0,"409,000","419,500","404,000","108,151","44,810,034,500","9,077,988,097,000","21,954,022"
2023/02/16,"413,500",1,"4,000","413,000","419,000","411,000","143,120","59,366,431,500","9,077,988,097,000","21,954,022"
2023/02/15,"409,500",2,"-12,000","419,000","419,000","408,500","181,822","74,781,307,000","8,990,172,009,000","21,954,022"
2023/02/14,"421,500",2,"-6,500","429,500","430,500","419,500","144,662","61,201,261,000","9,253,620,273,000","21,954,022"
2023/02/13,"428,000",3,0,"427,000","430,500","420,000","121,608","51,714,763,000","9,396,321,416,000","21,954,022"
2023/02/10,"428,000",2,"-19,500","445,000","445,000","426,000","211,195","91,107,872,000","9,396,321,416,000","21,954,022"
2023/02/09,"447,500",2,"-27,000","475,000","475,500","441,500","293,302","131,764,553,000","9,824,424,845,000","21,954,022"
2023/02/08,"474,500",1,"7,500","469,000","478,000","466,500","77,175","36,590,722,500","10,417,183,439,000","21,954,022"
2023/02/07,"467,000",1,"6,000","460,000","468,000","455,500","64,715","30,004,987,000","10,252,528,274,000","21,954,022"
2023/02/06,"461,000",2,"-11,000","471,000","475,000","461,000","76,287","35,543,203,000","10,120,804,142,000","21,954,022"
2023/02/03,"472,000",1,"6,000","466,000","473,500","462,000","91,031","42,615,719,000","10,362,298,384,000","21,954,022"
2023/02/02,"466,000",1,"7,500","464,500","469,500","462,500","74,803","34,903,558,000","10,230,574,252,000","21,954,022"
2023/02/01,"458,500",1,"4,500","454,000","462,000","451,500","78,036","35,669,695,500","10,065,919,087,000","21,954,022"
2023/01/31,"454,000",2,"-9,000","462,000","472,000","454,000","111,844","51,231,518,500","9,967,125,988,000","21,954,022"
2023/01/30,"463,000",2,"-12,500","473,000","479,500","460,500","99,751","46,678,624,500","10,164,712,186,000","21,954,022"
2023/01/27,"475,500",1,"3,500","471,000","478,500","470,500","65,231","30,976,539,500","10,439,137,461,000","21,954,022"
2023/01/26,"472,000",1,"4,500","467,500","474,000","462,500","56,622","26,657,910,000","10,362,298,384,000","21,954,022"
2023/01/25,"467,500",1,"11,000","462,000","470,000","460,500","64,975","30,240,684,500","10,263,505,285,000","21,954,022"
2023/01/20,"456,500",2,"-12,500","466,000","467,000","452,000","82,189","37,572,313,500","10,022,011,043,000","21,954,022"
2023/01/19,"469,000",2,"-5,000","467,000","477,000","465,500","62,843","29,572,338,500","10,296,436,318,000","21,954,022"
2023/01/18,"474,000",1,"8,000","469,500","480,000","468,500","71,074","33,815,357,500","10,406,206,428,000","21,954,022"
2023/01/17,"466,000",2,"-10,500","476,500","477,000","465,000","58,281","27,327,035,000","10,230,574,252,000","21,954,022"
2023/01/16,"476,500",1,"12,500","465,000","480,000","465,000","107,220","51,125,757,500","10,461,091,483,000","21,954,022"
2023/01/13,"464,000",1,"15,000","456,500","468,500","456,000","102,033","47,356,160,500","10,186,666,208,000","21,954,022"
2023/01/12,"449,000",1,"3,000","450,000","454,500","445,000","85,887","38,566,628,000","9,857,355,878,000","21,954,022"
2023/01/11,"446,000",2,"-8,000","457,500","459,000","443,500","77,363","34,695,958,500","9,791,493,812,000","21,954,022"
2023/01/10,"454,000",1,"13,000","441,000","457,500","439,000","85,202","38,381,457,500","9,967,125,988,000","21,954,022"
2023/01/09,"441,000",1,"13,000","430,000","443,500","430,000","86,163","37,876,042,000","9,681,723,702,000","21,954,022"
2023/01/06,"428,000",2,"-4,500","430,500","442,000","426,000","93,529","40,508,841,131","9,396,321,416,000","21,954,022"
2023/01/05,"432,500",2,"-16,000","445,000","454,000","432,500","88,752","38,988,647,500","9,495,114,515,000","21,954,022"
2023/01/04,"448,500",2,"-5,500","447,000","451,000","444,500","56,073","25,111,899,500","9,846,378,867,000","21,954,022"
2023/01/03,"454,000",1,"22,500","433,000","456,000","425,000","97,157","43,112,439,000","9,967,125,988,000","21,954,022"
2023/01/02,"431,500",2,"-16,500","448,500","449,000","428,500","69,875","30,441,742,500","9,473,160,493,000","21,954,022"
2022/12/29,"448,000",1,"14,500","443,000","464,500","443,000","173,209","78,794,226,500","9,835,401,856,000","21,954,022"
2022/12/28,"433,500",1,"1,500","426,000","439,500","418,000","76,809","33,095,731,500","9,517,068,537,000","21,954,022"
2022/12/27,"432,000",3,0,"437,000","441,000","425,500","64,630","27,832,830,500","9,484,137,504,000","21,954,022"
2022/12/26,"432,000",1,"2,500","430,000","435,000","427,500","40,471","17,483,152,500","9,484,137,504,000","21,954,022"
2022/12/23,"429,500",2,"-9,000","430,500","434,500","426,500","47,636","20,462,558,000","9,429,252,449,000","21,954,022"
2022/12/22,"438,500",1,"4,000","435,000","439,500","431,500","55,490","24,173,211,000","9,626,838,647,000","21,954,022"
2022/12/21,"434,500",2,"-4,000","444,000","444,000","432,000","45,281","19,708,200,000","9,539,022,559,000","21,954,022"
2022/12/20,"438,500",2,"-4,000","443,000","443,000","433,000","48,869","21,366,780,500","9,626,838,647,000","21,954,022"
2022/12/19,"442,500",1,"4,000","432,000","442,500","431,000","51,797","22,739,909,000","9,714,654,735,000","21,954,022"
2022/12/16,"438,500",1,"4,500","430,000","439,000","425,000","89,694","39,087,480,000","9,626,838,647,000","21,954,022"
2022/12/15,"434,000",2,"-19,000","453,000","454,000","431,500","92,393","40,410,235,000","9,528,045,548,000","21,954,022"
2022/12/14,"453,000",1,"22,500","436,500","455,500","436,500","171,253","76,934,127,500","9,945,171,966,000","21,954,022"
2022/12/13,"430,500",2,"-37,500","461,500","462,000","424,000","218,522","94,852,904,000","9,451,206,471,000","21,954,022"
2022/12/12,"468,000",3,0,"463,500","471,500","463,500","48,577","22,722,572,000","10,274,482,296,000","21,954,022"
2022/12/09,"468,000",1,"2,000","469,500","476,500","464,000","98,990","46,588,214,000","10,274,482,296,000","21,954,022"
2022/12/08,"466,000",1,"6,000","464,500","466,500","460,500","88,638","41,155,950,500","10,230,574,252,000","21,954,022"
2022/12/07,"460,000",1,"5,000","459,500","460,000","452,500","63,548","29,081,413,500","10,098,850,120,000","21,954,022"
2022/12/06,"455,000",1,500,"451,000","462,500","450,500","72,616","33,194,626,000","9,989,080,010,000","21,954,022"
2022/12/05,"454,500",2,"-15,000","472,500","474,000","451,500","129,458","59,348,116,218","9,978,102,999,000","21,954,022"
2022/12/02,"469,500",1,"5,500","464,500","475,000","460,000","75,419","35,463,499,500","10,307,413,329,000","21,954,022"
2022/12/01,"464,000",2,"-6,500","480,500","481,000","462,500","64,809","30,354,683,000","10,186,666,208,000","21,954,022"
2022/11/30,"470,500",1,"16,000","456,500","470,500","455,000","174,713","81,434,538,000","10,329,367,351,000","21,954,022"
2022/11/29,"454,500",1,"1,500","453,000","457,000","450,500","43,469","19,737,566,000","9,978,102,999,000","21,954,022"
2022/11/28,"453,000",3,0,"449,500","457,000","447,000","67,445","30,454,751,500","9,945,171,966,000","21,954,022"
2022/11/25,"453,000",2,"-6,500","457,500","460,000","448,500","67,781","30,802,360,000","9,945,171,966,000","21,954,022"
2022/11/24,"459,500",1,"2,000","461,500","465,000","455,000","56,798","26,080,908,000","10,087,873,109,000","21,954,022"
2022/11/23,"457,500",1,"9,000","451,000","466,500","451,000","94,327","43,161,217,000","10,043,965,065,000","21,954,022"
2022/11/22,"448,500",2,"-10,500","459,000","460,000","444,500","68,234","30,789,448,000","9,846,378,867,000","21,954,022"
2022/11/21,"459,000",1,"8,000","452,500","463,000","449,000","100,645","45,997,820,000","10,076,896,098,000","21,954,022"
2022/11/18,"451,000",2,"-28,500","474,500","477,500","449,000","154,174","70,490,243,500","9,901,263,922,000","21,954,022"
2022/11/17,"479,500",1,"18,500","461,000","479,500","461,000","208,731","99,020,083,500","10,526,953,549,000","21,954,022"
2022/11/16,"461,000",1,"4,500","458,500","469,500","453,500","147,285","67,973,480,500","10,120,804,142,000","21,954,022"
2022/11/15,"456,500",1,"14,500","447,000","458,000","444,000","137,096","61,934,994,000","10,022,011,043,000","21,954,022"
2022/11/14,"442,000",2,"-23,000","462,000","462,500","440,000","195,858","87,480,954,000","9,703,677,724,000","21,954,022"
2022/11/11,"465,000",1,"55,000","441,000","476,500","431,000","440,586","202,095,189,000","10,208,620,230,000","21,954,022"
